0,1552000563.58096504211425781,1.45330023765563965,0.27075114846229553,-1.55094265937805176,0.99959635734558105,-0.02519893832504749,-0.01269214320927858,0.00333336624316871
1,1552000563.59090495109558105,1.45332288742065430,0.27074494957923889,-1.55094444751739502,0.99959313869476318,-0.02534468658268452,-0.01270372606813908,0.00315764662809670
2,1552000563.60052275657653809,1.45333933830261230,0.27077457308769226,-1.55093741416931152,0.99959194660186768,-0.02535936236381531,-0.01274159457534552,0.00324077904224396
3,1552000563.60077691078186035,1.45335984230041504,0.27072176337242126,-1.55091845989227295,0.99957817792892456,-0.02601990662515163,-0.01239321753382683,0.00360527029260993
4,1552000563.61038541793823242,1.45333528518676758,0.27078077197074890,-1.55094456672668457,0.99959385395050049,-0.02528879791498184,-0.01271688938140869,0.00328969280235469
5,1552000563.61996817588806152,1.45333456993103027,0.27076649665832520,-1.55092895030975342,0.99958533048629761,-0.02567268162965775,-0.01258175168186426,0.00345270731486380
6,1552000563.63059878349304199,1.45334661006927490,0.27075988054275513,-1.55092966556549072,0.99959099292755127,-0.02542922832071781,-0.01263947505503893,0.00340963015332818
7,1552000563.64021372795104980,1.45332980155944824,0.27073505520820618,-1.55095148086547852,0.99960339069366455,-0.02493982017040253,-0.01268413104116917,0.00320595130324364
8,1552000563.65094041824340820,1.45333659648895264,0.27075597643852234,-1.55092954635620117,0.99958646297454834,-0.02560166828334332,-0.01263557467609644,0.00343067734502256
9,1552000563.65120959281921387,1.45332658290863037,0.27074494957923889,-1.55094265937805176,0.99959444999694824,-0.02527605928480625,-0.01274296641349792,0.00313060847111046
10,1552000563.66079258918762207,1.45333731174468994,0.27075913548469543,-1.55093884468078613,0.99959367513656616,-0.02530280500650406,-0.01269696000963449,0.00332697108387947
11,1552000563.67041110992431641,1.45332777500152588,0.27072870731353760,-1.55093181133270264,0.99958550930023193,-0.02567177265882492,-0.01264038402587175,0.00315723288804293
12,1552000563.68001818656921387,1.45332872867584229,0.27072799205780029,-1.55092060565948486,0.99958163499832153,-0.02582683973014355,-0.01260300632566214,0.00327798514626920
13,1552000563.69063353538513184,1.45333182811737061,0.27077281475067139,-1.55095303058624268,0.99959731101989746,-0.02512804418802261,-0.01278430502861738,0.00324085447937250
14,1552000563.69087314605712891,1.45333635807037354,0.27079603075981140,-1.55095458030700684,0.99960321187973022,-0.02488885633647442,-0.01278335321694613,0.00324114412069321
15,1552000563.71082305908203125,1.45333969593048096,0.27077218890190125,-1.55092871189117432,0.99958968162536621,-0.02534705586731434,-0.01295219920575619,0.00321092712692916
16,1552000563.71106314659118652,1.45334792137145996,0.27070349454879761,-1.55090880393981934,0.99957907199859619,-0.02594899013638496,-0.01245518587529659,0.00364608643576503
17,1552000563.72063541412353516,1.45333755016326904,0.27077153325080872,-1.55094754695892334,0.99958962202072144,-0.02546361461281776,-0.01271271333098412,0.00324415927752852
18,1552000563.73024296760559082,1.45332467555999756,0.27072289586067200,-1.55091631412506104,0.99957603216171265,-0.02610902115702629,-0.01250056363642216,0.00314529240131378
19,1552000563.74084615707397461,1.45332622528076172,0.27072814106941223,-1.55090916156768799,0.99957746267318726,-0.02601654641330242,-0.01255521550774574,0.00323852803558111
20,1552000563.75045561790466309,1.45333957672119141,0.27075907588005066,-1.55093550682067871,0.99958914518356323,-0.02548846416175365,-0.01269691437482834,0.00328131858259439
21,1552000563.75072455406188965,1.45333480834960938,0.27080681920051575,-1.55095076560974121,0.99960041046142578,-0.02497981302440166,-0.01283234637230635,0.00324500072747469
22,1552000563.76029729843139648,1.45334661006927490,0.27074822783470154,-1.55092346668243408,0.99958825111389160,-0.02539382316172123,-0.01297827158123255,0.00317791849374771
23,1552000563.77089190483093262,1.45333778858184814,0.27079403400421143,-1.55094921588897705,0.99959599971771240,-0.02518257685005665,-0.01276218704879284,0.00328906276263297
24,1552000563.78048372268676758,1.45334315299987793,0.27077171206474304,-1.55094707012176514,0.99959135055541992,-0.02541852369904518,-0.01267023850232363,0.00324385776184499
25,1552000563.78998184204101562,1.45334494113922119,0.27075615525245667,-1.55093157291412354,0.99958491325378418,-0.02561816200613976,-0.01273928675800562,0.00338044227100909
26,1552000563.80058455467224121,1.45333993434906006,0.27078777551651001,-1.55093061923980713,0.99959594011306763,-0.02514573372900486,-0.01284125633537769,0.00329161109402776
27,1552000563.80082774162292480,1.45328962802886963,0.27079284191131592,-1.55090510845184326,0.99958711862564087,-0.02556305006146431,-0.01265277899801731,0.00346582429483533
28,1552000563.81038141250610352,1.45331549644470215,0.27069348096847534,-1.55089974403381348,0.99958199262619019,-0.02584123983979225,-0.01245187968015671,0.00360674341209233
29,1552000563.82097434997558594,1.45335316658020020,0.27075362205505371,-1.55091786384582520,0.99957919120788574,-0.02587347663938999,-0.01266442984342575,0.00342515436932445
30,1552000563.83063006401062012,1.45333933830261230,0.27078321576118469,-1.55093264579772949,0.99959039688110352,-0.02535519003868103,-0.01285468507558107,0.00332373566925526
31,1552000563.84019517898559570,1.45333313941955566,0.27076169848442078,-1.55094969272613525,0.99959754943847656,-0.02518437989056110,-0.01263869274407625,0.00329089723527431
32,1552000563.85086417198181152,1.45334124565124512,0.27072265744209290,-1.55092740058898926,0.99958574771881104,-0.02562005817890167,-0.01268461346626282,0.00332617014646530
33,1552000563.85110616683959961,1.45333015918731689,0.27075645327568054,-1.55096185207366943,0.99959951639175415,-0.02504322491586208,-0.01278580073267221,0.00320775876753032
34,1552000563.86068558692932129,1.45334815979003906,0.27071478962898254,-1.55091941356658936,0.99958300590515137,-0.02579662762582302,-0.01248683966696262,0.00353242130950093
35,1552000563.87030768394470215,1.45333564281463623,0.27076718211174011,-1.55096042156219482,0.99960076808929443,-0.02498388104140759,-0.01278301980346441,0.00326308421790600
36,1552000563.88090920448303223,1.45333349704742432,0.27079463005065918,-1.55094277858734131,0.99959921836853027,-0.02506112493574619,-0.01274892967194319,0.00329850451089442
37,1552000563.89049124717712402,1.45333814620971680,0.27077719569206238,-1.55093693733215332,0.99959015846252441,-0.02538835629820824,-0.01281450036913157,0.00328682642430067
38,1552000563.89087557792663574,1.45334863662719727,0.27072963118553162,-1.55093324184417725,0.99958920478820801,-0.02554111182689667,-0.01257055997848511,0.00334671000018716
39,1552000563.90045785903930664,1.45333278179168701,0.27072751522064209,-1.55093133449554443,0.99958580732345581,-0.02565417997539043,-0.01264702621847391,0.00321339024230838
40,1552000563.90996408462524414,1.45332300662994385,0.27074685692787170,-1.55094575881958008,0.99959206581115723,-0.02535642869770527,-0.01275965478271246,0.00314977369271219
41,1552000563.92063021659851074,1.45333313941955566,0.27077078819274902,-1.55095040798187256,0.99959510564804077,-0.02523995749652386,-0.01272805500775576,0.00326521252281964
